,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
2334,Martin Satriano,"FW,MF",Inter,it Serie A,0.4,0,0.0,0.0,10.0,60.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,33.3,10.0,0.0,2.0,0.0,0.0,4.0,1.0,5.0,0.0,0,6.0,0.0,60.0,30.0,0.0,100.0,0.0,0.0,0.0,40.0,10.0,50.0,0.0,20.0,54.3,5.7,2021
2335,Martin Satriano,FW,Brest,fr Ligue 1,5.7,4,17.0,2.6,86.0,73.3,48.0,21.0,10.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,147.0,22.0,5.0,9.0,55.6,10.0,3.0,2.0,14.0,32.0,30.4,77.0,0.0,23.0,0.0,3.0,51.0,16.0,19.0,1.0,1,46.0,14.0,55.81395348837209,24.41860465116279,11.627906976744185,89.53488372093024,0.0,0.0,3.488372093023256,59.30232558139535,18.6046511627907,22.093023255813954,1.1627906976744187,26.74418604651163,67.5,5.8,2021
2336,Teji Savanier,MF,Montpellier,fr Ligue 1,23.7,7,71.0,3.8,1414.0,66.7,476.0,402.0,466.0,5.6,134.0,39.0,141.0,109.0,19.0,56.0,33.9,30.0,47.0,98.0,1798.0,54.0,69.0,116.0,59.5,127.0,33.0,10.0,18.0,26.0,40.9,1187.0,84.0,200.0,122.0,86.0,709.0,201.0,504.0,26.0,57,44.0,268.0,33.663366336633665,28.42998585572843,32.95615275813296,83.94625176803395,5.9405940594059405,8.628005657708629,6.082036775106082,50.141442715700144,14.214992927864214,35.64356435643565,1.8387553041018387,14.144271570014144,69.6,-2.9,2021
2337,Esteban Saveljich,DF,Rayo Vallecano,es La Liga,18.9,0,9.0,0.8,583.0,84.9,117.0,307.0,144.0,0.3,16.0,4.0,25.0,7.0,7.0,12.0,58.3,28.0,22.0,42.0,754.0,11.0,0.0,1.0,0.0,21.0,1.0,0.0,59.0,32.0,64.8,562.0,19.0,61.0,17.0,3.0,438.0,40.0,105.0,2.0,12,91.0,46.0,20.06861063464837,52.658662092624354,24.69982847341338,96.39794168096054,3.2590051457975986,2.9159519725557463,0.5145797598627787,75.1286449399657,6.861063464837049,18.010291595197256,0.34305317324185247,10.4631217838765,84.4,0.5,2021
2338,Stefan Savic,DF,Atletico Madrid,es La Liga,20.1,0,11.0,1.3,992.0,83.2,285.0,436.0,250.0,0.1,62.0,0.0,65.0,5.0,17.0,28.0,60.7,31.0,25.0,60.0,1181.0,19.0,6.0,6.0,100.0,62.0,14.0,0.0,59.0,48.0,55.1,959.0,29.0,107.0,46.0,2.0,694.0,97.0,201.0,4.0,21,107.0,127.0,28.72983870967742,43.95161290322581,25.201612903225808,96.67338709677419,2.9233870967741935,4.637096774193548,0.20161290322580644,69.95967741935483,9.778225806451612,20.262096774193548,0.4032258064516129,10.786290322580646,82.8,0.4,2021
2339,Joseph Scally,DF,M'Gladbach,de Bundesliga,19.1,1,15.0,1.2,956.0,80.0,397.0,381.0,143.0,1.3,41.0,13.0,66.0,31.0,14.0,34.0,41.2,38.0,37.0,75.0,1230.0,32.0,21.0,41.0,51.2,82.0,18.0,6.0,23.0,24.0,48.9,757.0,11.0,122.0,15.0,27.0,561.0,222.0,173.0,188.0,10,47.0,148.0,41.52719665271967,39.85355648535565,14.9581589958159,79.18410041841004,1.1506276150627615,1.5690376569037656,2.8242677824267783,58.68200836820084,23.221757322175733,18.09623430962343,19.665271966527197,12.761506276150628,78.6,1.4,2021
2340,Giorgio Scalvini,"DF,MF",Atalanta,it Serie A,4.3,0,4.0,0.5,253.0,80.2,94.0,114.0,31.0,0.1,14.0,2.0,22.0,5.0,3.0,10.0,30.0,8.0,11.0,20.0,302.0,13.0,3.0,5.0,60.0,15.0,3.0,1.0,18.0,10.0,64.3,240.0,9.0,33.0,3.0,1.0,176.0,24.0,53.0,4.0,6,28.0,37.0,37.15415019762846,45.059288537549406,12.25296442687747,94.86166007905139,3.5573122529644268,1.1857707509881423,0.3952569169960474,69.56521739130434,9.486166007905139,20.948616600790515,1.5810276679841897,13.043478260869565,78.0,2.2,2021
2341,Gianluca Scamacca,FW,Sassuolo,it Serie A,17.9,13,64.0,8.1,406.0,73.6,231.0,118.0,33.0,1.6,13.0,11.0,21.0,40.0,7.0,12.0,58.3,13.0,9.0,25.0,636.0,82.0,13.0,24.0,54.2,40.0,14.0,5.0,50.0,39.0,56.2,366.0,0.0,129.0,10.0,3.0,249.0,94.0,63.0,0.0,6,89.0,61.0,56.89655172413793,29.064039408866996,8.12807881773399,90.14778325123153,0.0,2.4630541871921183,0.7389162561576355,61.330049261083744,23.15270935960591,15.517241379310345,0.0,31.773399014778324,72.5,1.1,2021
2342,Dane Scarlett,MF,Tottenham,eng Premier League,0.0,0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,89.8,10.2,2021
2343,Kevin Schade,"FW,MF",Freiburg,de Bundesliga,9.2,4,19.0,2.2,194.0,56.2,98.0,58.0,24.0,0.7,10.0,5.0,10.0,19.0,5.0,17.0,29.4,15.0,9.0,25.0,363.0,60.0,14.0,40.0,35.0,39.0,10.0,11.0,38.0,40.0,48.7,183.0,0.0,53.0,3.0,15.0,89.0,50.0,55.0,10.0,7,78.0,49.0,50.51546391752577,29.896907216494846,12.371134020618557,94.3298969072165,0.0,1.5463917525773196,7.731958762886598,45.876288659793815,25.77319587628866,28.350515463917525,5.154639175257732,27.31958762886598,61.0,-4.8,2021
2344,Andras Schafer,MF,Union Berlin,de Bundesliga,0.7,0,1.0,0.1,33.0,72.7,13.0,12.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,5.0,39.0,0.0,1.0,1.0,100.0,4.0,1.0,0.0,1.0,2.0,33.3,33.0,0.0,7.0,0.0,1.0,23.0,7.0,3.0,0.0,0,3.0,7.0,39.39393939393939,36.36363636363637,18.181818181818183,100.0,0.0,0.0,3.0303030303030303,69.6969696969697,21.21212121212121,9.090909090909092,0.0,21.21212121212121,76.7,-4.0,2021
2345,Fabian Schar,DF,Newcastle Utd,eng Premier League,19.8,2,18.0,1.2,772.0,70.5,153.0,302.0,309.0,0.4,59.0,10.0,33.0,16.0,10.0,14.0,71.4,33.0,62.0,78.0,1005.0,23.0,7.0,11.0,63.6,43.0,10.0,0.0,40.0,36.0,52.6,710.0,52.0,74.0,56.0,4.0,419.0,80.0,273.0,10.0,22,76.0,76.0,19.818652849740932,39.119170984455955,40.02590673575129,91.96891191709845,6.7357512953367875,7.253886010362694,0.5181347150259067,54.27461139896373,10.362694300518134,35.362694300518136,1.2953367875647668,9.585492227979275,76.2,-5.7,2021
2346,Louis Schaub,MF,Koln,de Bundesliga,6.2,1,12.0,0.9,276.0,66.7,132.0,90.0,35.0,1.3,14.0,13.0,28.0,22.0,6.0,17.0,35.3,20.0,6.0,23.0,376.0,28.0,15.0,25.0,60.0,57.0,18.0,10.0,9.0,6.0,60.0,262.0,4.0,50.0,9.0,20.0,177.0,45.0,54.0,3.0,9,15.0,85.0,47.82608695652174,32.608695652173914,12.681159420289855,94.92753623188406,1.4492753623188406,3.260869565217391,7.246376811594203,64.1304347826087,16.304347826086957,19.565217391304348,1.0869565217391304,18.115942028985508,72.2,-5.5,2021
2347,Andrea Schiavone,MF,Salernitana,it Serie A,6.3,1,2.0,0.3,243.0,83.5,85.0,89.0,62.0,0.6,19.0,4.0,17.0,14.0,8.0,25.0,32.0,16.0,12.0,24.0,307.0,11.0,1.0,1.0,100.0,18.0,5.0,1.0,5.0,4.0,55.6,207.0,15.0,21.0,17.0,6.0,164.0,23.0,56.0,1.0,3,9.0,35.0,34.97942386831276,36.62551440329218,25.51440329218107,85.18518518518519,6.172839506172839,6.995884773662551,2.4691358024691357,67.48971193415638,9.465020576131687,23.045267489711936,0.411522633744856,8.641975308641975,81.2,2.3,2021
2348,Patrik Schick,FW,Leverkusen,de Bundesliga,17.5,20,67.0,12.7,315.0,71.4,178.0,91.0,24.0,0.7,8.0,7.0,16.0,35.0,0.0,5.0,0.0,9.0,5.0,8.0,537.0,109.0,11.0,31.0,35.5,36.0,8.0,12.0,51.0,68.0,42.9,289.0,1.0,91.0,3.0,2.0,188.0,84.0,43.0,2.0,4,119.0,52.0,56.507936507936506,28.88888888888889,7.619047619047619,91.74603174603175,0.31746031746031744,0.9523809523809523,0.6349206349206349,59.682539682539684,26.666666666666668,13.65079365079365,0.6349206349206349,28.88888888888889,71.0,0.4,2021
2349,Kingsley Schindler,"DF,MF",Koln,de Bundesliga,3.5,1,3.0,0.5,164.0,54.9,46.0,63.0,42.0,1.0,11.0,6.0,18.0,9.0,1.0,10.0,10.0,3.0,7.0,9.0,203.0,11.0,0.0,0.0,,15.0,6.0,3.0,10.0,4.0,71.4,132.0,1.0,30.0,1.0,12.0,79.0,25.0,60.0,31.0,5,14.0,33.0,28.048780487804876,38.41463414634146,25.609756097560975,80.48780487804878,0.6097560975609756,0.6097560975609756,7.317073170731708,48.170731707317074,15.24390243902439,36.58536585365854,18.902439024390244,18.29268292682927,66.1,-11.2,2021
2350,Xaver Schlager,MF,Wolfsburg,de Bundesliga,6.2,0,9.0,0.3,248.0,81.0,105.0,100.0,31.0,0.5,25.0,3.0,27.0,11.0,8.0,25.0,32.0,13.0,9.0,31.0,326.0,7.0,6.0,10.0,60.0,31.0,4.0,2.0,7.0,9.0,43.8,243.0,5.0,64.0,3.0,4.0,190.0,23.0,35.0,0.0,3,16.0,58.0,42.33870967741935,40.32258064516129,12.5,97.98387096774194,2.0161290322580645,1.2096774193548387,1.6129032258064515,76.61290322580645,9.274193548387096,14.112903225806452,0.0,25.806451612903224,80.8,0.2,2021
2351,Keven Schlotterbeck,DF,Freiburg,de Bundesliga,3.1,0,1.0,0.1,104.0,82.7,23.0,48.0,31.0,0.0,5.0,0.0,2.0,2.0,4.0,5.0,80.0,6.0,12.0,24.0,161.0,2.0,0.0,0.0,,1.0,0.0,0.0,11.0,3.0,78.6,102.0,2.0,22.0,1.0,0.0,77.0,7.0,20.0,0.0,3,14.0,3.0,22.115384615384617,46.15384615384615,29.807692307692307,98.07692307692308,1.9230769230769231,0.9615384615384616,0.0,74.03846153846153,6.730769230769231,19.23076923076923,0.0,21.153846153846153,82.4,0.3,2021
2352,Nico Schlotterbeck,DF,Freiburg,de Bundesliga,24.9,4,30.0,2.8,1321.0,82.2,360.0,600.0,329.0,1.0,107.0,11.0,109.0,41.0,26.0,43.0,60.5,53.0,65.0,131.0,1685.0,50.0,18.0,30.0,60.0,98.0,20.0,0.0,98.0,39.0,71.5,1276.0,31.0,241.0,55.0,9.0,906.0,131.0,284.0,9.0,31,137.0,207.0,27.252081756245268,45.42013626040878,24.905374716124147,96.59348978046934,2.3467070401211205,4.163512490537472,0.6813020439061317,68.58440575321725,9.916729750189251,21.49886449659349,0.6813020439061317,18.243754731264193,80.9,1.3,2021
2353,Jeffrey Schlupp,"MF,FW",Crystal Palace,eng Premier League,15.4,3,25.0,1.9,466.0,72.7,182.0,201.0,58.0,1.1,30.0,5.0,34.0,30.0,14.0,34.0,41.2,36.0,17.0,54.0,690.0,47.0,21.0,40.0,52.5,47.0,8.0,7.0,33.0,27.0,55.0,460.0,5.0,87.0,4.0,17.0,317.0,59.0,90.0,0.0,15,60.0,81.0,39.05579399141631,43.13304721030043,12.446351931330472,98.71244635193133,1.0729613733905579,0.8583690987124464,3.648068669527897,68.02575107296137,12.660944206008583,19.313304721030043,0.0,18.669527896995707,74.9,-2.2,2021
2354,Kasper Schmeichel,GK,Leicester City,eng Premier League,28.0,0,0.0,0.0,992.0,70.5,79.0,320.0,591.0,0.0,7.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1078.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,645.0,114.0,48.0,44.0,0.0,451.0,39.0,502.0,0.0,42,1.0,2.0,7.963709677419355,32.25806451612903,59.57661290322581,65.02016129032258,11.491935483870968,4.435483870967742,0.0,45.46370967741935,3.931451612903226,50.604838709677416,0.0,4.838709677419355,69.2,1.3,2021
2355,Jonathan Schmid,DF,Freiburg,de Bundesliga,5.4,0,4.0,0.1,262.0,75.6,87.0,108.0,47.0,0.3,22.0,3.0,23.0,13.0,7.0,13.0,53.8,8.0,7.0,19.0,312.0,4.0,3.0,4.0,75.0,19.0,3.0,0.0,10.0,6.0,62.5,211.0,2.0,46.0,4.0,9.0,128.0,59.0,75.0,47.0,5,16.0,42.0,33.20610687022901,41.221374045801525,17.938931297709924,80.53435114503817,0.7633587786259542,1.5267175572519085,3.435114503816794,48.85496183206107,22.519083969465647,28.625954198473284,17.938931297709924,17.557251908396946,69.4,6.2,2021
2356,Benno Schmitz,DF,Koln,de Bundesliga,23.8,0,9.0,0.3,1469.0,71.5,444.0,673.0,305.0,3.5,110.0,36.0,169.0,57.0,39.0,82.0,47.6,43.0,49.0,111.0,1715.0,23.0,5.0,14.0,35.7,104.0,55.0,7.0,37.0,51.0,42.0,1172.0,10.0,185.0,16.0,63.0,693.0,316.0,460.0,287.0,26,88.0,273.0,30.224642614023146,45.81347855684139,20.762423417290673,79.78216473791694,0.6807351940095303,1.0891763104152485,4.288631722260041,47.174948944860446,21.511232130701156,31.313818924438394,19.53710006807352,12.59360108917631,70.7,0.8,2021
2357,David Schnegg,DF,Venezia,it Serie A,1.6,0,0.0,0.0,85.0,71.8,30.0,31.0,24.0,0.0,3.0,1.0,5.0,3.0,1.0,2.0,50.0,7.0,3.0,6.0,115.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,5.0,28.6,67.0,0.0,9.0,1.0,4.0,38.0,16.0,31.0,18.0,6,7.0,8.0,35.294117647058826,36.470588235294116,28.235294117647058,78.82352941176471,0.0,1.1764705882352942,4.705882352941177,44.705882352941174,18.823529411764707,36.470588235294116,21.176470588235293,10.588235294117647,71.1,0.7,2021
2358,Morgan Schneiderlin,MF,Nice,fr Ligue 1,6.3,0,2.0,0.2,354.0,86.7,150.0,150.0,46.0,0.2,23.0,2.0,23.0,8.0,3.0,12.0,25.0,12.0,18.0,33.0,411.0,4.0,7.0,9.0,77.8,17.0,4.0,0.0,8.0,10.0,44.4,345.0,8.0,46.0,6.0,1.0,271.0,36.0,47.0,1.0,3,18.0,40.0,42.3728813559322,42.3728813559322,12.994350282485875,97.45762711864407,2.2598870056497176,1.694915254237288,0.2824858757062147,76.55367231638418,10.169491525423728,13.27683615819209,0.2824858757062147,12.994350282485875,84.1,2.6,2021
2359,Alessandro Schopf,MF,Arminia,de Bundesliga,23.3,1,33.0,2.3,944.0,77.9,443.0,329.0,119.0,2.1,55.0,23.0,72.0,79.0,17.0,30.0,56.7,34.0,40.0,79.0,1237.0,43.0,26.0,50.0,52.0,86.0,31.0,8.0,28.0,32.0,46.7,886.0,23.0,222.0,20.0,25.0,633.0,136.0,175.0,3.0,6,60.0,158.0,46.92796610169491,34.851694915254235,12.60593220338983,93.85593220338983,2.4364406779661016,2.1186440677966103,2.6483050847457625,67.05508474576271,14.40677966101695,18.53813559322034,0.3177966101694915,23.516949152542374,75.2,2.7,2021
2360,Jerdy Schouten,MF,Bologna,it Serie A,9.0,0,4.0,0.1,448.0,83.7,189.0,200.0,42.0,0.4,40.0,9.0,42.0,18.0,3.0,12.0,25.0,23.0,23.0,38.0,552.0,4.0,16.0,18.0,88.9,19.0,7.0,0.0,19.0,16.0,54.3,439.0,4.0,87.0,8.0,0.0,326.0,49.0,73.0,0.0,7,35.0,61.0,42.1875,44.642857142857146,9.375,97.99107142857143,0.8928571428571429,1.7857142857142858,0.0,72.76785714285714,10.9375,16.294642857142858,0.0,19.419642857142858,80.4,3.3,2021
2361,Nico Schulz,DF,Dortmund,de Bundesliga,9.0,0,3.0,0.3,658.0,82.8,272.0,296.0,61.0,0.3,30.0,8.0,49.0,11.0,7.0,15.0,46.7,13.0,19.0,43.0,748.0,19.0,5.0,11.0,45.5,49.0,15.0,4.0,11.0,7.0,61.1,553.0,7.0,69.0,3.0,14.0,458.0,110.0,90.0,98.0,12,18.0,98.0,41.33738601823708,44.984802431610944,9.270516717325227,84.04255319148936,1.0638297872340425,0.45592705167173253,2.127659574468085,69.6048632218845,16.717325227963524,13.677811550151976,14.893617021276595,10.486322188449847,82.4,0.4,2021
2362,Marvin Schwabe,GK,Koln,de Bundesliga,15.0,0,0.0,0.0,704.0,85.2,119.0,297.0,287.0,0.0,9.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,749.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,565.0,36.0,58.0,14.0,0.0,487.0,19.0,198.0,0.0,8,0.0,0.0,16.90340909090909,42.1875,40.76704545454545,80.25568181818181,5.113636363636363,1.9886363636363635,0.0,69.17613636363636,2.6988636363636362,28.125,0.0,8.238636363636363,81.5,3.7,2021
2363,Alexander Schwolow,GK,Hertha BSC,de Bundesliga,24.2,0,0.0,0.0,833.0,71.4,85.0,251.0,496.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,906.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,565.0,64.0,91.0,18.0,0.0,413.0,46.0,374.0,0.0,18,0.0,0.0,10.204081632653061,30.13205282112845,59.5438175270108,67.82713085234094,7.6830732292917165,2.1608643457382954,0.0,49.57983193277311,5.5222088835534215,44.89795918367347,0.0,10.92436974789916,70.1,1.3,2021
2364,Valentino Scotta,DF,Sevilla,es La Liga,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,0.0,-0.0,2021
2365,Demba Seck,MF,Torino,it Serie A,0.1,0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,103.9,-3.9,2021
2366,Aleksandar Sedlar,"DF,MF",Mallorca,es La Liga,4.5,0,0.0,0.0,170.0,81.2,40.0,86.0,38.0,0.0,6.0,0.0,10.0,2.0,2.0,4.0,50.0,7.0,6.0,10.0,211.0,1.0,0.0,0.0,,6.0,2.0,0.0,12.0,8.0,60.0,165.0,4.0,28.0,3.0,0.0,109.0,23.0,38.0,0.0,6,20.0,16.0,23.529411764705884,50.588235294117645,22.352941176470587,97.05882352941177,2.3529411764705883,1.7647058823529411,0.0,64.11764705882354,13.529411764705882,22.352941176470587,0.0,16.470588235294116,76.6,4.6,2021
2367,Paul Seguin,MF,Greuther Furth,de Bundesliga,22.8,0,10.0,0.4,1069.0,77.0,450.0,385.0,167.0,1.9,90.0,18.0,114.0,48.0,25.0,53.0,47.2,38.0,38.0,89.0,1310.0,30.0,17.0,34.0,50.0,57.0,23.0,5.0,39.0,28.0,58.2,1014.0,41.0,243.0,23.0,23.0,732.0,125.0,212.0,0.0,22,67.0,171.0,42.09541627689429,36.014967259120674,15.622076707202993,94.85500467726848,3.8353601496725913,2.1515434985968196,2.1515434985968196,68.47521047708139,11.693171188026193,19.831618334892422,0.0,22.73152478952292,75.9,1.1,2021
2368,Alidu Seidu,"DF,FW",Clermont Foot,fr Ligue 1,10.6,0,7.0,0.6,460.0,86.3,204.0,180.0,72.0,0.1,10.0,0.0,15.0,9.0,12.0,15.0,80.0,23.0,35.0,56.0,587.0,5.0,4.0,9.0,44.4,17.0,6.0,2.0,22.0,11.0,66.7,455.0,2.0,65.0,3.0,2.0,365.0,41.0,54.0,3.0,5,33.0,32.0,44.34782608695652,39.130434782608695,15.652173913043478,98.91304347826087,0.43478260869565216,0.6521739130434783,0.43478260869565216,79.34782608695652,8.91304347826087,11.73913043478261,0.6521739130434783,14.130434782608695,85.8,0.5,2021
2369,Davie Selke,FW,Hertha BSC,de Bundesliga,7.4,2,17.0,1.6,148.0,58.1,83.0,46.0,9.0,0.4,3.0,1.0,6.0,8.0,1.0,7.0,14.3,7.0,1.0,7.0,245.0,35.0,3.0,5.0,60.0,4.0,2.0,0.0,56.0,41.0,57.7,132.0,0.0,64.0,0.0,2.0,66.0,38.0,44.0,0.0,3,97.0,10.0,56.08108108108108,31.08108108108108,6.081081081081081,89.1891891891892,0.0,0.0,1.3513513513513513,44.5945945945946,25.675675675675677,29.72972972972973,0.0,43.24324324324324,58.9,-0.8,2021
2370,Matz Sels,GK,Strasbourg,fr Ligue 1,29.0,0,2.0,0.1,748.0,71.9,102.0,214.0,427.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,815.0,3.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,518.0,43.0,48.0,20.0,0.0,386.0,26.0,336.0,0.0,18,1.0,1.0,13.636363636363637,28.609625668449198,57.0855614973262,69.25133689839572,5.748663101604278,2.6737967914438503,0.0,51.60427807486631,3.4759358288770055,44.919786096256686,0.0,6.4171122994652405,71.3,0.6,2021
2371,Ken Sema,"MF,FW",Watford,eng Premier League,6.1,0,2.0,0.1,139.0,58.3,54.0,42.0,25.0,0.6,5.0,2.0,3.0,8.0,4.0,18.0,22.2,10.0,5.0,16.0,217.0,9.0,6.0,13.0,46.2,18.0,2.0,3.0,9.0,21.0,30.0,132.0,2.0,29.0,5.0,10.0,76.0,26.0,37.0,3.0,3,30.0,21.0,38.84892086330935,30.215827338129497,17.985611510791365,94.96402877697842,1.4388489208633093,3.597122302158273,7.194244604316546,54.67625899280576,18.705035971223023,26.618705035971225,2.158273381294964,20.863309352517987,64.3,-6.0,2021
2372,Nelson Semedo,DF,Wolves,eng Premier League,22.1,0,17.0,1.3,1070.0,78.5,530.0,369.0,120.0,1.1,47.0,8.0,66.0,35.0,25.0,46.0,54.3,40.0,41.0,96.0,1362.0,52.0,30.0,60.0,50.0,139.0,48.0,16.0,19.0,31.0,38.0,867.0,3.0,153.0,9.0,25.0,654.0,243.0,173.0,200.0,25,50.0,205.0,49.532710280373834,34.48598130841121,11.214953271028037,81.02803738317758,0.2803738317757009,0.8411214953271028,2.336448598130841,61.12149532710281,22.710280373831775,16.16822429906542,18.69158878504673,14.299065420560748,78.6,-0.1,2021
2373,Stefano Sensi,MF,Sampdoria,it Serie A,5.3,1,7.0,0.8,218.0,83.0,84.0,88.0,36.0,0.8,11.0,3.0,11.0,15.0,4.0,8.0,50.0,2.0,6.0,19.0,286.0,12.0,9.0,17.0,52.9,30.0,12.0,1.0,2.0,5.0,28.6,210.0,5.0,61.0,6.0,2.0,178.0,21.0,19.0,0.0,4,7.0,41.0,38.53211009174312,40.36697247706422,16.513761467889907,96.3302752293578,2.293577981651376,2.7522935779816513,0.9174311926605505,81.65137614678899,9.63302752293578,8.715596330275229,0.0,27.98165137614679,85.6,-2.6,2021
2374,Stefano Sensi,MF,Inter,it Serie A,1.9,0,3.0,0.3,124.0,85.5,72.0,37.0,13.0,0.3,8.0,1.0,5.0,8.0,2.0,4.0,50.0,2.0,1.0,5.0,146.0,12.0,2.0,3.0,66.7,15.0,4.0,2.0,2.0,2.0,50.0,122.0,1.0,12.0,4.0,4.0,102.0,7.0,15.0,0.0,2,4.0,20.0,58.064516129032256,29.838709677419356,10.483870967741936,98.38709677419355,0.8064516129032258,3.225806451612903,3.225806451612903,82.25806451612904,5.645161290322581,12.096774193548388,0.0,9.67741935483871,86.7,-1.2,2021
2375,Luigi Sepe,GK,Salernitana,it Serie A,8.0,0,0.0,0.0,296.0,71.3,35.0,68.0,192.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,312.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,206.0,27.0,21.0,3.0,0.0,113.0,11.0,172.0,0.0,5,0.0,0.0,11.824324324324325,22.972972972972972,64.86486486486487,69.5945945945946,9.121621621621621,1.0135135135135136,0.0,38.17567567567568,3.7162162162162162,58.108108108108105,0.0,7.094594594594595,62.3,9.0,2021
2376,Suat Serdar,"MF,FW",Hertha BSC,de Bundesliga,20.6,2,26.0,2.1,504.0,73.0,206.0,170.0,88.0,1.1,34.0,17.0,53.0,40.0,13.0,42.0,31.0,38.0,38.0,97.0,804.0,46.0,43.0,74.0,58.1,89.0,26.0,9.0,20.0,20.0,50.0,493.0,6.0,157.0,17.0,4.0,349.0,81.0,74.0,2.0,7,40.0,142.0,40.87301587301587,33.73015873015873,17.46031746031746,97.81746031746032,1.1904761904761905,3.373015873015873,0.7936507936507936,69.24603174603175,16.071428571428573,14.682539682539682,0.3968253968253968,31.150793650793652,77.3,-4.3,2021
2377,Laurens Serpe,DF,Genoa,it Serie A,0.5,0,0.0,0.0,32.0,84.4,8.0,16.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,36.0,1.0,0.0,0.0,,4.0,2.0,0.0,0.0,1.0,0.0,30.0,2.0,2.0,2.0,0.0,27.0,2.0,3.0,0.0,0,1.0,6.0,25.0,50.0,18.75,93.75,6.25,6.25,0.0,84.375,6.25,9.375,0.0,6.25,90.6,-6.2,2021
2378,Janni Serra,FW,Arminia,de Bundesliga,8.4,2,17.0,1.8,199.0,68.3,100.0,59.0,12.0,0.4,12.0,3.0,14.0,16.0,1.0,6.0,16.7,9.0,6.0,9.0,334.0,40.0,7.0,17.0,41.2,7.0,2.0,2.0,48.0,81.0,37.2,183.0,0.0,68.0,2.0,1.0,93.0,64.0,42.0,3.0,3,129.0,21.0,50.25125628140704,29.64824120603015,6.030150753768845,91.95979899497488,0.0,1.0050251256281406,0.5025125628140703,46.733668341708544,32.1608040201005,21.105527638190956,1.5075376884422111,34.17085427135678,60.0,8.3,2021
2379,Javier Serrano,MF,Atletico Madrid,es La Liga,0.3,0,0.0,0.0,5.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0,1.0,2.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,20.0,20.0,0.0,40.0,52.4,7.6,2021
